date,open,high,low,close,volume,closeadj,change,pct_chg,sin_time_id,cos_time_id
2019-05-24,37.02,37.375,36.22,36.288,35758528,36.041,-0.455,-1.254,-0.9885,-0.866
2019-05-28,36.465,36.795,35.812,35.833,42835408,35.589,-0.748,-2.087,-0.5713,-0.866
2019-05-29,35.352,35.705,34.735,35.085,55980148,34.847,-0.307,-0.875,-0.3944,-0.866
2019-05-30,35.078,35.437,34.392,34.778,39429960,34.581,-0.913,-2.625,-0.2013,-0.866
2019-05-31,34.285,34.612,33.847,33.865,38971968,33.674,-0.42,-1.24,-0.0,-0.866
2019-06-03,33.977,34.367,33.15,33.445,47864320,33.256,2.305,6.892,0.5713,-1.0
2019-06-04,34.09,35.803,33.867,35.75,64183540,35.548,-0.43,-1.203,0.7248,-1.0
2019-06-05,36.492,36.547,34.955,35.32,51161540,35.121,0.625,1.77,0.8486,-1.0
2019-06-06,35.362,36.193,35.337,35.945,40813848,35.742,0.43,1.196,0.9378,-1.0
2019-06-07,36.005,36.72,35.812,36.375,34885752,36.17,0.733,2.015,0.9885,-1.0
2019-06-10,36.94,37.797,36.94,37.108,40278088,36.898,0.58,1.563,0.8978,-1.0
2019-06-11,37.71,38.09,37.29,37.688,38387004,37.475,-1.138,-3.02,0.7908,-1.0
2019-06-12,37.25,37.312,36.398,36.55,35889192,36.344,0.515,1.409,0.6514,-1.0
2019-06-13,36.773,37.25,36.595,37.065,30808108,36.856,-0.905,-2.442,0.4853,-1.0
2019-06-14,36.127,36.373,35.709,36.16,39442624,35.956,0.098,0.271,0.2994,-1.0
2019-06-17,36.142,36.63,35.913,36.258,27604148,36.053,1.962,5.411,-0.2994,-1.0
2019-06-18,36.875,38.778,36.765,38.22,58191800,38.004,0.06,0.157,-0.4853,-1.0
2019-06-19,38.575,38.689,38.018,38.28,33164396,38.064,0.245,0.64,-0.6514,-1.0
2019-06-20,39.193,39.333,38.379,38.525,35016728,38.308,-0.585,-1.518,-0.7908,-1.0
2019-06-21,38.375,38.87,37.875,37.94,43442688,37.726,0.225,0.593,-0.8978,-1.0
2019-06-24,38.155,38.462,37.68,38.165,28294872,37.95,-0.295,-0.773,-0.9885,-1.0
2019-06-25,38.215,38.97,37.843,37.87,31186644,37.656,1.945,5.136,-0.9378,-1.0
2019-06-26,39.153,40.43,39.023,39.815,58407300,39.59,0.992,2.492,-0.8486,-1.0
2019-06-27,40.678,41.0,40.315,40.807,44544152,40.577,0.25,0.613,-0.7248,-1.0
2019-06-28,41.25,41.343,40.587,41.057,39766636,40.826,0.485,1.181,-0.5713,-1.0
2019-07-01,43.142,43.487,41.165,41.542,71153308,41.308,-0.985,-2.371,0.2013,-0.866
2019-07-02,41.375,41.587,40.425,40.557,40022752,40.329,0.131,0.323,0.3944,-0.866
2019-07-03,40.792,40.85,40.085,40.688,24663424,40.458,-0.631,-1.551,0.5713,-0.866
2019-07-05,40.1,40.145,39.42,40.057,39655388,39.831,-0.754,-1.882,0.8486,-0.866
2019-07-08,39.458,39.648,39.0,39.303,32978676,39.081,0.025,0.064,0.9987,-0.866
2019-07-09,38.877,39.61,38.75,39.328,34286048,39.105,0.687,1.747,0.9681,-0.866
2019-07-10,39.765,40.592,39.625,40.015,45207596,39.789,1.555,3.886,0.8978,-0.866
2019-07-11,40.75,41.98,40.375,41.57,68255856,41.335,0.333,0.801,0.7908,-0.866
2019-07-12,41.85,42.617,41.85,41.903,50639264,41.666,-0.085,-0.203,0.6514,-0.866
2019-07-15,42.115,42.276,41.532,41.818,28983972,41.581,-0.048,-0.115,0.1012,-0.866
2019-07-16,41.667,42.042,41.211,41.77,34144392,41.534,0.658,1.575,-0.1012,-0.866
2019-07-17,41.788,42.498,41.493,42.428,34820428,42.188,0.117,0.276,-0.2994,-0.866
2019-07-18,42.531,43.178,41.962,42.545,44317896,42.305,-0.435,-1.022,-0.4853,-0.866
2019-07-19,42.93,42.995,42.05,42.11,34489580,41.872,0.72,1.71,-0.6514,-0.866
2019-07-22,42.325,42.96,42.25,42.83,31593992,42.588,1.085,2.533,-0.9681,-0.866
2019-07-23,43.225,43.935,43.068,43.915,42817656,43.667,0.75,1.708,-0.9987,-0.866
2019-07-24,44.35,44.722,43.585,44.665,36623748,44.413,-1.32,-2.955,-0.9885,-0.866
2019-07-25,44.248,44.375,43.11,43.345,39269812,43.1,0.422,0.974,-0.9378,-0.866
2019-07-26,43.617,44.237,43.617,43.767,27415988,43.52,-0.062,-0.142,-0.8486,-0.866
2019-07-29,43.695,43.867,42.818,43.705,24816196,43.458,0.157,0.359,-0.3944,-0.866
2019-07-30,43.237,43.985,43.093,43.862,19777044,43.615,-1.682,-3.835,-0.2013,-0.866
2019-07-31,43.545,43.554,41.755,42.18,35941564,41.942,-0.95,-2.252,-0.0,-0.866
2019-08-01,42.285,43.195,40.705,41.23,42121256,40.997,-0.933,-2.263,0.2013,-0.5
2019-08-02,40.297,40.995,39.82,40.297,42834928,40.07,-2.6,-6.452,0.3944,-0.5
2019-08-05,38.45,38.462,37.225,37.697,58915744,37.485,0.39,1.035,0.8486,-0.5
2019-08-06,38.45,38.907,37.608,38.087,36127068,37.872,0.385,1.011,0.9378,-0.5
2019-08-07,37.475,38.593,37.3,38.472,37256180,38.255,1.093,2.841,0.9885,-0.5
2019-08-08,39.053,39.578,38.475,39.565,30929888,39.342,-1.02,-2.578,0.9987,-0.5
2019-08-09,39.153,39.188,38.038,38.545,34181672,38.327,-0.683,-1.772,0.9681,-0.5
2019-08-12,38.02,38.545,37.642,37.862,27920048,37.649,1.151,3.04,0.6514,-0.5
2019-08-13,37.847,39.475,37.455,39.013,36051244,38.792,-1.496,-3.835,0.4853,-0.5
2019-08-14,38.126,38.237,37.078,37.517,41988132,37.306,-0.324,-0.864,0.2994,-0.5
2019-08-15,37.708,37.907,36.849,37.193,55446204,36.983,2.697,7.251,0.1012,-0.5
2019-08-16,39.837,40.385,39.22,39.89,101538512,39.665,2.805,7.032,-0.1012,-0.5
2019-08-19,41.03,42.855,40.867,42.695,81632244,42.454,-0.727,-1.703,-0.6514,-0.5
2019-08-20,42.64,42.645,41.755,41.968,46352160,41.731,0.839,1.999,-0.7908,-0.5
2019-08-21,42.633,43.362,42.415,42.807,42791092,42.566,0.063,0.147,-0.8978,-0.5
2019-08-22,42.905,43.333,42.476,42.87,30375672,42.628,-2.26,-5.272,-0.9681,-0.5
2019-08-23,42.1,42.648,40.41,40.61,56949732,40.381,0.752,1.852,-0.9987,-0.5
2019-08-26,41.403,41.645,40.977,41.362,31859416,41.129,-0.912,-2.205,-0.8486,-0.5
2019-08-27,41.748,41.775,40.155,40.45,29154956,40.222,-0.145,-0.358,-0.7248,-0.5
2019-08-28,40.145,40.835,39.75,40.305,25582812,40.117,1.445,3.585,-0.5713,-0.5
2019-08-29,41.225,42.075,41.19,41.75,35837304,41.556,0.127,0.304,-0.3944,-0.5
2019-08-30,42.215,42.715,41.695,41.877,29090848,41.682,-0.835,-1.994,-0.2013,-0.5
2019-09-03,41.145,41.477,40.813,41.042,29651080,40.851,1.148,2.797,0.5713,-0.0
2019-09-04,41.653,42.265,41.653,42.19,22812036,41.993,2.745,6.506,0.7248,-0.0
2019-09-05,43.216,44.998,43.2,44.935,69648500,44.726,-0.272,-0.605,0.8486,-0.0
2019-09-06,44.7,45.273,44.28,44.663,37470608,44.454,0.462,1.034,0.9378,-0.0
2019-09-09,44.975,45.995,44.96,45.125,41752532,44.915,0.67,1.485,0.9681,-0.0
2019-09-10,44.795,46.062,44.697,45.795,35281220,45.582,0.288,0.629,0.8978,-0.0
2019-09-11,45.943,46.568,45.65,46.083,36151128,45.868,-0.015,-0.033,0.7908,-0.0
2019-09-12,46.55,47.1,45.987,46.068,32784100,45.853,-0.583,-1.266,0.6514,-0.0
2019-09-13,45.398,45.77,45.045,45.485,32459148,45.273,-0.432,-0.95,0.4853,-0.0
2019-09-16,44.73,45.4,44.625,45.053,23183184,44.843,0.214,0.475,-0.1012,-0.0
2019-09-17,45.12,45.309,44.653,45.267,22847312,45.057,-0.272,-0.601,-0.2994,-0.0
2019-09-18,45.197,45.355,44.125,44.995,26403768,44.785,-0.76,-1.689,-0.4853,-0.0
2019-09-19,45.055,45.24,44.128,44.235,25634276,44.029,-1.063,-2.403,-0.6514,-0.0
2019-09-20,44.225,44.462,43.07,43.172,35725180,42.971,0.538,1.246,-0.7908,-0.0
2019-09-23,43.175,44.167,43.138,43.71,25582588,43.506,-0.577,-1.32,-0.9987,-0.0
2019-09-24,44.025,44.322,42.775,43.133,32124180,42.932,1.424,3.301,-0.9885,-0.0
2019-09-25,43.127,44.755,42.678,44.557,31310688,44.35,-0.222,-0.498,-0.9378,-0.0
2019-09-26,44.46,44.547,43.822,44.335,23782592,44.128,-1.395,-3.146,-0.8486,-0.0
2019-09-27,43.915,44.425,42.33,42.94,36595896,42.74,0.577,1.344,-0.7248,-0.0
2019-09-30,43.2,43.62,42.885,43.517,19319908,43.315,-0.017,-0.039,-0.2013,-0.0
2019-10-01,43.75,45.25,43.453,43.5,36756600,43.297,-0.24,-0.552,0.2013,0.5
2019-10-02,43.28,43.4,42.532,43.26,29566176,43.058,2.068,4.78,0.3944,0.5
2019-10-03,43.305,45.39,43.0,45.328,46273060,45.116,0.164,0.362,0.5713,0.5
2019-10-04,45.35,45.788,44.695,45.492,26796020,45.281,0.591,1.299,0.7248,0.5
2019-10-07,46.145,47.085,46.057,46.083,48831356,45.868,-1.776,-3.854,0.9885,0.5
2019-10-08,45.16,45.16,44.125,44.307,44934264,44.101,0.871,1.966,0.9987,0.5
2019-10-09,45.08,45.675,44.79,45.178,30788328,44.967,0.58,1.284,0.9681,0.5
2019-10-10,45.155,46.27,45.102,45.758,32751556,45.544,0.74,1.617,0.8978,0.5
2019-10-11,46.602,47.335,46.413,46.498,45086672,46.281,0.135,0.29,0.7908,0.5
2019-10-14,46.41,46.843,46.096,46.633,21033576,46.415,2.46,5.275,0.2994,0.5
2019-10-15,47.54,49.822,47.4,49.093,66798532,48.864,-0.54,-1.1,0.1012,0.5
2019-10-16,48.75,49.805,48.438,48.553,43275312,48.326,0.019,0.039,-0.1012,0.5
2019-10-17,49.0,49.454,48.025,48.572,26431696,48.346,-0.949,-1.954,-0.2994,0.5
2019-10-18,48.578,48.905,46.875,47.623,30192156,47.401,1.379,2.896,-0.4853,0.5
2019-10-21,48.24,49.138,48.05,49.002,26186844,48.774,-0.099,-0.202,-0.8978,0.5
2019-10-22,49.575,50.633,48.825,48.903,33736912,48.675,-0.13,-0.266,-0.9681,0.5
2019-10-23,48.078,48.915,47.758,48.773,28577000,48.545,0.442,0.906,-0.9987,0.5
2019-10-24,49.188,49.553,48.845,49.215,23903732,48.986,1.92,3.901,-0.9885,0.5
2019-10-25,50.025,51.345,49.947,51.135,42309152,50.897,0.562,1.099,-0.9378,0.5
2019-10-28,51.575,52.225,51.279,51.697,33079164,51.457,-0.967,-1.871,-0.5713,0.5
2019-10-29,51.557,51.623,50.535,50.73,21123680,50.494,0.02,0.039,-0.3944,0.5
2019-10-30,51.0,51.057,50.065,50.75,20596152,50.514,-0.495,-0.975,-0.2013,0.5
2019-10-31,50.54,50.75,49.453,50.255,20973260,50.021,0.393,0.782,-0.0,0.5
2019-11-01,49.9,50.972,49.648,50.648,28363824,50.412,1.977,3.903,0.2013,0.866
2019-11-04,51.462,52.75,51.23,52.625,37671620,52.38,-0.222,-0.422,0.7248,0.866
2019-11-05,52.623,52.885,51.92,52.403,30086848,52.158,-0.496,-0.947,0.8486,0.866
2019-11-06,52.16,52.417,51.028,51.907,26901340,51.666,0.178,0.343,0.9378,0.866
2019-11-07,52.776,52.925,51.635,52.085,28033992,51.842,-0.14,-0.269,0.9885,0.866
2019-11-08,51.915,52.263,51.538,51.945,18940748,51.703,0.1,0.193,0.9987,0.866
2019-11-11,51.938,52.278,51.07,52.045,24378944,51.803,0.358,0.688,0.7908,0.866
2019-11-12,52.43,52.965,52.078,52.403,28383884,52.158,-0.261,-0.498,0.6514,0.866
2019-11-13,52.087,52.365,51.475,52.142,30236496,51.9,0.305,0.585,0.4853,0.866
2019-11-14,52.233,52.47,51.629,52.447,52700684,52.203,-1.4,-2.669,0.2994,0.866
2019-11-15,52.425,52.945,50.159,51.047,105421636,50.81,2.023,3.963,0.1012,0.866
2019-11-18,50.972,53.337,50.943,53.07,57531852,52.823,-1.072,-2.02,-0.4853,0.866
2019-11-19,52.758,52.995,51.413,51.998,41538024,51.755,0.797,1.533,-0.6514,0.866
2019-11-20,51.767,53.638,51.641,52.795,47301752,52.549,-0.25,-0.474,-0.7908,0.866
2019-11-21,52.75,53.31,52.328,52.545,28838920,52.3,0.177,0.337,-0.8978,0.866
2019-11-22,52.773,53.241,52.485,52.722,22409880,52.477,2.581,4.895,-0.9681,0.866
2019-11-25,54.01,55.352,53.88,55.303,50734744,55.045,-1.053,-1.904,-0.9378,0.866
2019-11-26,55.125,55.172,54.185,54.25,38568092,53.997,0.31,0.571,-0.8486,0.866
2019-11-27,54.667,55.013,54.295,54.56,21642872,54.346,-0.375,-0.687,-0.7248,0.866
2019-11-29,54.25,54.535,53.945,54.185,14155696,53.972,-1.873,-3.457,-0.3944,0.866
2019-12-02,54.115,54.25,52.16,52.312,37386968,52.107,-0.397,-0.759,0.3944,1.0
2019-12-03,50.468,51.955,50.093,51.915,47414612,51.711,0.44,0.848,0.5713,1.0
2019-12-04,52.755,52.98,52.068,52.355,27361836,52.149,-0.17,-0.325,0.7248,1.0
2019-12-05,52.575,52.733,51.877,52.185,18513776,51.98,0.857,1.642,0.8486,1.0
2019-12-06,52.88,53.373,52.78,53.042,23241828,52.834,0.0,0.0,0.9378,1.0
2019-12-09,52.812,53.593,52.725,53.042,21513280,52.834,0.453,0.854,0.9681,1.0
2019-12-10,53.345,54.015,52.815,53.495,25668912,53.285,0.84,1.57,0.8978,1.0
2019-12-11,53.6,54.39,53.575,54.335,23400988,54.122,1.682,3.096,0.7908,1.0
2019-12-12,54.045,56.2,53.955,56.017,40608336,55.797,-0.019,-0.034,0.6514,1.0
2019-12-13,56.047,57.245,55.455,55.998,45496732,55.777,0.29,0.518,0.4853,1.0
2019-12-16,56.475,57.016,56.193,56.288,32130736,56.066,0.784,1.393,-0.1012,1.0
2019-12-17,56.475,57.3,56.38,57.072,32326392,56.848,0.305,0.534,-0.2994,1.0
2019-12-18,57.422,57.985,57.337,57.377,34427876,57.152,1.488,2.593,-0.4853,1.0
2019-12-19,57.725,59.0,57.675,58.865,45310696,58.634,0.978,1.661,-0.6514,1.0
2019-12-20,59.532,60.097,59.339,59.843,60338428,59.607,-0.138,-0.231,-0.7908,1.0
2019-12-23,60.13,60.453,59.597,59.705,35539260,59.47,-0.05,-0.084,-0.9987,1.0
2019-12-24,59.55,59.828,59.205,59.655,13886388,59.421,0.142,0.238,-0.9885,1.0
2019-12-26,59.69,60.08,59.5,59.797,18321804,59.563,-0.579,-0.968,-0.8486,1.0
2019-12-27,59.95,60.085,58.953,59.218,25481004,58.985,-1.138,-1.922,-0.7248,1.0
2019-12-30,58.998,59.05,57.765,58.08,25824712,57.852,0.745,1.283,-0.2013,1.0
2019-12-31,57.725,58.919,57.532,58.825,23121132,58.594,1.152,1.958,-0.0,1.0
2020-01-02,59.688,59.977,59.18,59.977,23767876,59.742,-0.96,-1.601,0.3944,0.866
2020-01-03,58.775,59.458,58.525,59.017,20577232,58.786,0.248,0.42,0.5713,0.866
2020-01-06,58.08,59.318,57.818,59.265,25532516,59.032,0.718,1.212,0.9378,0.866
2020-01-07,59.55,60.443,59.097,59.983,31920576,59.747,0.112,0.187,0.9885,0.866
2020-01-08,59.94,60.51,59.537,60.095,27724068,59.859,0.66,1.098,0.9987,0.866
2020-01-09,60.962,61.482,60.214,60.755,25031700,60.516,0.325,0.535,0.9681,0.866
2020-01-10,61.833,62.138,60.938,61.08,31646240,60.84,1.915,3.135,0.8978,0.866
2020-01-13,61.915,63.247,61.688,62.995,30956672,62.748,-1.175,-1.865,0.4853,0.866
2020-01-14,62.565,62.82,61.688,61.82,35957932,61.577,-0.428,-0.692,0.2994,0.866
2020-01-15,61.947,62.172,61.133,61.392,26310544,61.151,0.841,1.37,0.1012,0.866
2020-01-16,61.93,62.292,61.694,62.233,28419164,61.988,0.087,0.14,-0.1012,0.866
2020-01-17,62.425,62.5,61.843,62.32,25379056,62.075,-0.335,-0.538,-0.2994,0.866
2020-01-21,61.951,62.322,61.643,61.985,21285040,61.741,0.528,0.852,-0.8978,0.866
2020-01-22,62.44,63.398,62.25,62.513,23923868,62.267,0.702,1.123,-0.9681,0.866
2020-01-23,62.93,63.3,62.038,63.215,24451444,62.967,-0.595,-0.941,-0.9987,0.866
2020-01-24,64.375,64.875,62.075,62.62,37351356,62.374,-2.57,-4.104,-0.9885,0.866
2020-01-27,59.56,60.562,58.057,60.05,47053416,59.814,1.942,3.234,-0.7248,0.866
2020-01-28,60.712,62.318,60.179,61.992,31097604,61.749,-0.607,-0.979,-0.5713,0.866
2020-01-29,61.847,62.21,60.985,61.385,25945116,61.144,0.068,0.111,-0.3944,0.866
2020-01-30,60.403,61.587,59.85,61.453,29050360,61.211,-2.345,-3.816,-0.2013,0.866
2020-01-31,60.992,61.112,58.688,59.108,37041972,58.875,0.975,1.65,-0.0,0.866
2020-02-03,58.925,60.278,58.862,60.083,25592820,59.846,1.699,2.828,0.5713,0.5
2020-02-04,61.508,61.975,61.005,61.782,27154356,61.54,0.908,1.47,0.7248,0.5
2020-02-05,62.998,63.1,61.852,62.69,20822008,62.444,0.871,1.389,0.8486,0.5
2020-02-06,63.035,63.562,62.22,63.561,21828204,63.312,-0.663,-1.043,0.9378,0.5
2020-02-07,63.16,63.383,62.643,62.898,18975212,62.65,2.845,4.523,0.9885,0.5
2020-02-10,63.125,65.75,63.075,65.743,52960776,65.484,1.229,1.869,0.8978,0.5
2020-02-11,66.83,68.125,66.207,66.972,63855688,66.709,1.163,1.737,0.7908,0.5
2020-02-12,67.502,68.2,67.112,68.135,37464472,67.867,-0.44,-0.646,0.6514,0.5
2020-02-13,67.552,68.37,67.278,67.695,52801536,67.429,4.753,7.021,0.4853,0.5
2020-02-14,71.815,73.743,71.5,72.448,104192372,72.163,1.694,2.338,0.2994,0.5
2020-02-18,71.411,74.328,71.215,74.142,62188100,73.851,4.533,6.114,-0.4853,0.5
2020-02-19,75.373,78.853,75.371,78.675,69433124,78.366,-1.5,-1.907,-0.6514,0.5
2020-02-20,78.191,79.08,74.088,77.175,81005036,76.872,-3.658,-4.74,-0.7908,0.5
2020-02-21,76.047,76.3,72.665,73.517,76929324,73.229,-5.197,-7.069,-0.8978,0.5
2020-02-24,67.547,70.468,67.0,68.32,85691492,68.052,-2.807,-4.109,-0.9885,0.5
2020-02-25,69.076,69.698,64.49,65.513,105549768,65.255,1.399,2.135,-0.9378,0.5
2020-02-26,65.515,68.862,65.5,66.912,74966144,66.65,-3.762,-5.622,-0.8486,0.5
2020-02-27,63.725,66.75,62.222,63.15,90641492,62.942,4.367,6.915,-0.7248,0.5
2020-02-28,60.614,68.115,60.447,67.517,113467528,67.295,1.591,2.356,-0.5713,0.5
2020-03-02,69.225,69.397,65.25,69.108,89074556,68.88,-2.636,-3.814,0.3944,0.0
2020-03-03,69.667,70.267,65.615,66.472,65279312,66.253,4.655,7.003,0.5713,0.0
2020-03-04,67.55,71.222,66.8,71.127,59740736,70.893,-2.804,-3.942,0.7248,0.0
2020-03-05,69.125,70.8,67.875,68.323,54032748,68.097,-1.813,-2.654,0.8486,0.0
2020-03-06,66.34,67.097,64.5,66.51,51541228,66.291,-5.15,-7.743,0.9378,0.0
2020-03-09,59.975,64.85,59.545,61.36,60475728,61.158,3.91,6.372,0.9681,0.0
2020-03-10,64.135,65.27,61.498,65.27,58064872,65.055,-3.653,-5.597,0.8978,0.0
2020-03-11,63.864,64.15,60.642,61.617,49747352,61.414,-7.539,-12.235,0.7908,0.0
2020-03-12,56.365,59.03,53.95,54.078,81654140,53.899,6.132,11.339,0.6514,0.0
2020-03-13,57.625,60.255,54.903,60.21,63483772,60.011,-11.11,-18.452,0.4853,0.0
2020-03-16,53.102,56.525,48.5,49.1,72050612,48.938,5.218,10.627,-0.1012,0.0
2020-03-17,50.227,55.215,47.75,54.318,81733124,54.138,-3.613,-6.652,-0.2994,0.0
2020-03-18,50.024,52.485,45.17,50.705,86909540,50.538,2.537,5.003,-0.4853,0.0
2020-03-19,50.49,54.182,48.347,53.242,76551388,53.067,-1.804,-3.388,-0.6514,0.0
2020-03-20,54.75,57.58,51.282,51.438,80463416,51.268,1.734,3.371,-0.7908,0.0
2020-03-23,51.428,54.12,49.63,53.172,64387464,52.997,9.123,17.158,-0.9987,0.0
2020-03-24,57.25,63.165,57.013,62.295,110164380,62.09,-0.89,-1.429,-0.9885,0.0
2020-03-25,63.45,65.455,60.915,61.405,78966972,61.202,2.905,4.731,-0.9378,0.0
2020-03-26,63.485,65.555,62.5,64.31,69758768,64.098,-1.128,-1.754,-0.8486,0.0
2020-03-27,62.5,65.779,62.17,63.182,63882976,62.974,3.215,5.088,-0.7248,0.0
2020-03-30,63.84,66.49,63.398,66.397,60225012,66.179,-0.497,-0.749,-0.2013,0.0
2020-03-31,66.8,68.85,64.438,65.9,94673184,65.683,-5.133,-7.789,-0.0,0.0
2020-04-01,63.913,65.382,60.32,60.767,65319088,60.567,3.1,5.101,0.2013,-0.5
2020-04-02,61.06,64.0,60.578,63.867,66512632,63.657,-2.89,-4.525,0.3944,-0.5
2020-04-03,63.49,63.907,59.597,60.977,66321384,60.776,6.123,10.041,0.5713,-0.5
2020-04-06,63.81,67.47,63.233,67.1,71761468,66.879,-2.343,-3.492,0.9378,-0.5
2020-04-07,69.325,69.562,64.325,64.757,78116968,64.544,1.98,3.058,0.9885,-0.5
2020-04-08,65.853,66.987,65.15,66.737,53998360,66.517,-1.0,-1.498,0.9987,-0.5
2020-04-09,68.0,68.23,65.105,65.737,51967016,65.521,1.726,2.626,0.9681,-0.5
2020-04-13,65.138,67.55,64.25,67.463,39840728,67.24,3.524,5.224,0.4853,-0.5
2020-04-14,68.75,71.33,68.472,70.987,53094668,70.753,-0.777,-1.095,0.2994,-0.5
2020-04-15,69.3,71.042,68.845,70.21,36614884,69.978,3.465,4.935,0.1012,-0.5
2020-04-16,71.77,74.75,71.638,73.675,74562040,73.432,-0.595,-0.808,-0.1012,-0.5
2020-04-17,74.5,74.715,71.735,73.08,53912196,72.839,-1.317,-1.802,-0.2994,-0.5
2020-04-20,71.81,73.375,71.317,71.763,44639848,71.526,-4.386,-6.112,-0.7908,-0.5
2020-04-21,70.578,71.192,66.778,67.377,73515984,67.155,4.16,6.174,-0.8978,-0.5
2020-04-22,69.308,71.968,68.85,71.537,46851244,71.302,-0.535,-0.748,-0.9681,-0.5
2020-04-23,71.96,73.284,70.75,71.002,41767600,70.768,1.395,1.965,-0.9987,-0.5
2020-04-24,70.9,72.418,70.15,72.397,35264548,72.159,1.873,2.587,-0.9885,-0.5
2020-04-27,73.748,75.875,73.5,74.27,47469008,74.025,-1.43,-1.925,-0.7248,-0.5
2020-04-28,75.75,76.05,72.785,72.84,43322036,72.6,1.775,2.437,-0.5713,-0.5
2020-04-29,74.192,75.145,73.438,74.615,37916188,74.369,-1.545,-2.071,-0.3944,-0.5
2020-04-30,74.073,74.615,72.93,73.07,37591772,72.829,-2.375,-3.25,-0.2013,-0.5
2020-05-01,71.088,72.225,70.211,70.695,34209780,70.462,2.126,3.007,0.2013,-0.866
2020-05-04,70.22,72.96,70.22,72.821,31755520,72.581,0.614,0.843,0.7248,-0.866
2020-05-05,73.868,75.067,72.823,73.435,36560728,73.193,1.013,1.379,0.8486,-0.866
2020-05-06,74.233,75.5,73.853,74.448,32346556,74.202,1.77,2.377,0.9378,-0.866
2020-05-07,75.845,76.853,75.331,76.218,37373052,75.966,1.907,2.502,0.9885,-0.866
2020-05-08,76.938,78.188,76.597,78.125,33990712,77.867,2.53,3.238,0.9987,-0.866
2020-05-11,78.075,81.125,77.787,80.655,46645868,80.389,-2.63,-3.261,0.7908,-0.866
2020-05-12,81.235,81.725,77.927,78.025,48835684,77.768,-0.225,-0.288,0.6514,-0.866
2020-05-13,79.175,80.785,75.948,77.8,62585008,77.543,2.505,3.22,0.4853,-0.866
2020-05-14,78.416,80.36,76.875,80.305,60231236,80.04,4.602,5.731,0.2994,-0.866
2020-05-15,78.897,85.005,78.74,84.907,98175644,84.627,2.595,3.056,0.1012,-0.866
2020-05-18,87.605,89.165,86.805,87.502,77640344,87.214,0.553,0.632,-0.4853,-0.866
2020-05-19,87.903,90.875,87.627,88.055,71732196,87.765,1.645,1.868,-0.6514,-0.866
2020-05-20,89.91,90.43,88.888,89.7,58753620,89.404,-1.948,-2.172,-0.7908,-0.866
2020-05-21,90.515,90.524,87.375,87.752,76106964,87.463,2.511,2.861,-0.8978,-0.866
2020-05-22,88.252,90.93,87.132,90.263,103876500,89.965,-3.086,-3.419,-0.9681,-0.866
2020-05-26,91.567,91.817,86.72,87.177,77077904,86.89,-1.925,-2.208,-0.8486,-0.866
2020-05-27,86.25,86.328,79.968,85.252,117589224,84.971,-0.382,-0.448,-0.7248,-0.866
2020-05-28,84.123,87.605,83.793,84.87,73612816,84.59,3.885,4.578,-0.5713,-0.866
2020-05-29,85.545,88.755,84.85,88.755,74591976,88.462,-0.693,-0.781,-0.3944,-0.866
2020-06-01,88.332,88.407,86.895,88.062,39051100,87.772,0.19,0.216,0.2013,-1.0
2020-06-02,87.963,88.373,86.58,88.252,38990984,87.961,-0.557,-0.631,0.3944,-1.0
2020-06-03,88.222,88.662,87.0,87.695,36415772,87.406,-0.03,-0.034,0.5713,-1.0
2020-06-04,87.28,89.433,86.775,87.665,42288280,87.416,1.535,1.751,0.7248,-1.0
2020-06-05,87.945,89.97,87.08,89.2,48174604,88.946,-1.15,-1.289,0.8486,-1.0
2020-06-08,88.772,88.896,86.858,88.05,38618028,87.8,2.41,2.737,0.9987,-1.0
2020-06-09,88.0,91.097,87.513,90.46,46848884,90.203,3.208,3.546,0.9681,-1.0
2020-06-10,91.677,95.0,91.535,93.668,62553176,93.401,-5.705,-6.091,0.8978,-1.0
2020-06-11,91.5,92.612,87.86,87.963,57647896,87.712,1.362,1.548,0.7908,-1.0
2020-06-12,91.625,91.873,87.033,89.325,57090816,89.071,2.412,2.7,0.6514,-1.0
2020-06-15,88.153,91.823,87.438,91.737,40000216,91.477,-1.052,-1.147,0.1012,-1.0
2020-06-16,92.25,92.668,88.388,90.685,53382644,90.427,1.675,1.847,-0.1012,-1.0
2020-06-17,91.138,92.99,90.703,92.36,40830564,92.097,-0.18,-0.195,-0.2994,-1.0
2020-06-18,92.27,92.825,91.145,92.18,24584856,91.918,0.432,0.469,-0.4853,-1.0
2020-06-19,92.425,94.45,92.273,92.612,52416052,92.349,2.655,2.867,-0.6514,-1.0
2020-06-22,93.0,95.312,92.733,95.267,39592732,94.997,-0.767,-0.805,-0.9681,-1.0
2020-06-23,95.51,96.425,94.075,94.5,37510740,94.231,-2.145,-2.27,-0.9987,-1.0
2020-06-24,94.763,95.564,91.445,92.355,44700840,92.092,2.545,2.756,-0.9885,-1.0
2020-06-25,93.68,95.05,91.823,94.9,37395960,94.63,-3.35,-3.53,-0.9378,-1.0
2020-06-26,95.0,95.0,91.25,91.55,59208576,91.29,0.45,0.492,-0.8486,-1.0
2020-06-29,91.698,92.045,89.0,92.0,33881952,91.738,2.978,3.237,-0.3944,-1.0
2020-06-30,93.14,95.263,92.665,94.978,36634680,94.707,0.322,0.339,-0.2013,-1.0
2020-07-01,95.207,95.757,94.13,95.3,32270152,95.029,0.823,0.864,0.2013,-0.866
